"","id","nct_id","result_group_id","ctgov_group_code","time_frame","event_type","default_vocab","default_assessment","subjects_affected","subjects_at_risk","description","event_count","organ_system","adverse_event_term","frequency_threshold","vocab","assessment"
"817",582054381,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Gastrointestinal disorders","Flatulence",0,"MedDRA 10.0",NA
"818",582054382,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Gastrointestinal disorders","Glossodynia",0,"MedDRA 10.0",NA
"819",582054383,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Gastrointestinal disorders","Glossodynia",0,"MedDRA 10.0",NA
"820",582054384,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Gastrointestinal disorders","Ileus paralytic",0,"MedDRA 10.0",NA
"821",582054385,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Gastrointestinal disorders","Ileus paralytic",0,"MedDRA 10.0",NA
"822",582054386,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Gastrointestinal disorders","Malaise",0,"MedDRA 10.0",NA
"823",582054387,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Gastrointestinal disorders","Malaise",0,"MedDRA 10.0",NA
"824",582054388,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Investigations","Blood pressure increased",0,"MedDRA 10.0",NA
"825",582054389,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Investigations","Blood pressure increased",0,"MedDRA 10.0",NA
"826",582054390,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Metabolism and nutrition disorders","Decreased appetite",0,"MedDRA 10.0",NA
"827",582054391,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Metabolism and nutrition disorders","Decreased appetite",0,"MedDRA 10.0",NA
"828",582054392,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","Neoplasm malignant",0,"MedDRA 10.0",NA
"829",582054393,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","Neoplasm malignant",0,"MedDRA 10.0",NA
"830",582054394,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Respiratory, thoracic and mediastinal disorders","Bronchospasm",0,"MedDRA 10.0",NA
"831",582054395,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Respiratory, thoracic and mediastinal disorders","Bronchospasm",0,"MedDRA 10.0",NA
"832",582054396,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Respiratory, thoracic and mediastinal disorders","Cough",0,"MedDRA 10.0",NA
"833",582054397,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Respiratory, thoracic and mediastinal disorders","Cough",0,"MedDRA 10.0",NA
"834",582054398,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,2,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",2,"Skin and subcutaneous tissue disorders","Drug eruption",0,"MedDRA 10.0",NA
"835",582054399,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Skin and subcutaneous tissue disorders","Drug eruption",0,"MedDRA 10.0",NA
"836",582054400,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,1,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Skin and subcutaneous tissue disorders","Erythema",0,"MedDRA 10.0",NA
"837",582054401,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,0,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Skin and subcutaneous tissue disorders","Erythema",0,"MedDRA 10.0",NA
"838",582054402,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,0,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Infections and infestations","Oral candidiasis",0,"MedDRA 10.0",NA
"839",582054403,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,1,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Infections and infestations","Oral candidiasis",0,"MedDRA 10.0",NA
"840",582054404,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,0,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Investigations","Body temperature increased",0,"MedDRA 10.0",NA
"841",582054405,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,1,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Investigations","Body temperature increased",0,"MedDRA 10.0",NA
"842",582054406,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,0,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Skin and subcutaneous tissue disorders","Dermatitis allergic",0,"MedDRA 10.0",NA
"843",582054407,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,1,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Skin and subcutaneous tissue disorders","Dermatitis allergic",0,"MedDRA 10.0",NA
"844",582054408,"NCT01143272",60481766,"EG000",NA,"other",NA,NA,0,245,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",0,"Skin and subcutaneous tissue disorders","Erythema",0,"MedDRA 10.0",NA
"845",582054409,"NCT01143272",60481767,"EG001",NA,"other",NA,NA,1,222,"Ten participants did not take trial drug and were excluded from the safety analysis population. Therefore, the numbers of participants at risk are 245 and 222, while the numbers in the participant flow are 246 and 231.",1,"Skin and subcutaneous tissue disorders","Erythema",0,"MedDRA 10.0",NA
"846",582003427,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","squamous cell carcinoma",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"847",582003428,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","squamous cell carcinoma",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"848",582003429,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Blood and lymphatic system disorders","anemia",5,"medDRA","Non-systematic Assessment"
"849",582003430,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"Blood and lymphatic system disorders","anemia",5,"medDRA","Non-systematic Assessment"
"850",582003431,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Cardiac disorders","atrial fibrillation",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"851",582003432,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Cardiac disorders","atrial fibrillation",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"852",582003433,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Cardiac disorders","myocardial infarction",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"853",582003434,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"Cardiac disorders","myocardial infarction",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"854",582003435,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,0,81,NA,0,"Gastrointestinal disorders","abdominal pain upper",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"855",582003436,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"Gastrointestinal disorders","abdominal pain upper",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"856",582003437,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Gastrointestinal disorders","diarrhea",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"857",582003438,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,3,160,NA,3,"Gastrointestinal disorders","diarrhea",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"858",582003439,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"General disorders","chest pain",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"859",582003440,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"General disorders","chest pain",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"860",582003441,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,2,81,NA,2,"Infections and infestations","biliary sepsis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"861",582003442,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,0,160,NA,0,"Infections and infestations","biliary sepsis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"862",582003443,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,2,81,NA,2,"Infections and infestations","diverticulitis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"863",582003444,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Infections and infestations","diverticulitis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"864",582003445,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Infections and infestations","erysipelas",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"865",582003446,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Infections and infestations","erysipelas",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"866",582003447,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,0,81,NA,0,"Infections and infestations","gastroenteritis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"867",582003448,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,3,160,NA,3,"Infections and infestations","gastroenteritis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"868",582003449,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Infections and infestations","gastroenteritis norovirus",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"869",582003450,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Infections and infestations","gastroenteritis norovirus",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"870",582003451,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Infections and infestations","herpes zoster",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"871",582003452,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"Infections and infestations","herpes zoster",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"872",582003453,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,2,81,NA,2,"Infections and infestations","influenza",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"873",582003454,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Infections and infestations","influenza",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"874",582003455,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,5,81,NA,5,"Infections and infestations","pneumonia",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"875",582003456,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,5,160,NA,5,"Infections and infestations","pneumonia",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"876",582003457,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,2,81,NA,2,"Infections and infestations","respiratory tract infection",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"877",582003458,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,0,160,NA,0,"Infections and infestations","respiratory tract infection",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"878",582003459,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Infections and infestations","septic shock",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"879",582003460,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Infections and infestations","septic shock",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"880",582003461,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,0,81,NA,0,"Injury, poisoning and procedural complications","complications of transplanted kidney",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"881",582003462,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"Injury, poisoning and procedural complications","complications of transplanted kidney",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"882",582003463,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,2,81,NA,2,"Investigations","forced expiratory volume decreased",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"883",582003464,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Investigations","forced expiratory volume decreased",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"884",582003465,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,2,81,NA,2,"Metabolism and nutrition disorders","dehydration",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"885",582003466,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,0,160,NA,0,"Metabolism and nutrition disorders","dehydration",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"886",582003467,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,2,81,NA,2,"Musculoskeletal and connective tissue disorders","osteoarthritis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"887",582003468,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Musculoskeletal and connective tissue disorders","osteoarthritis",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"888",582003469,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,0,81,NA,0,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","metastases to liver",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"889",582003470,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","metastases to liver",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"890",582003471,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Nervous system disorders","syncope",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"891",582003472,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Nervous system disorders","syncope",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"892",582003473,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Respiratory, thoracic and mediastinal disorders","dyspnea",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"893",582003474,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,1,160,NA,1,"Respiratory, thoracic and mediastinal disorders","dyspnea",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"894",582003475,"NCT01532453",60473904,"EG000",NA,"serious",NA,NA,1,81,NA,1,"Vascular disorders","peripheral arterial occlusive disease",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"895",582003476,"NCT01532453",60473905,"EG001",NA,"serious",NA,NA,2,160,NA,2,"Vascular disorders","peripheral arterial occlusive disease",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"896",582003477,"NCT01532453",60473904,"EG000",NA,"other",NA,NA,5,81,NA,5,"Infections and infestations","pneumonia",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"897",582003478,"NCT01532453",60473905,"EG001",NA,"other",NA,NA,7,160,NA,7,"Infections and infestations","pneumonia",5,"MedDRA (Unspecified)","Non-systematic Assessment"
"898",582003479,"NCT01532453",60473904,"EG000",NA,"other",NA,NA,7,81,NA,7,"Vascular disorders","hypertension",5,"medDRA","Non-systematic Assessment"
"899",582003480,"NCT01532453",60473905,"EG001",NA,"other",NA,NA,4,160,NA,4,"Vascular disorders","hypertension",5,"medDRA","Non-systematic Assessment"
"900",582288737,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,2,"Cardiac disorders","Cardiac Failure",5,"MedDRA (10.0)","Systematic Assessment"
"901",582288738,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Gastrointestinal disorders","Gallstone ileus",5,"MedDRA (10.0)","Systematic Assessment"
"902",582288739,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,2,117,NA,3,"Gastrointestinal disorders","Ileal stenosis",5,"MedDRA (10.0)","Systematic Assessment"
"903",582288740,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"General disorders","Death",5,"MedDRA (10.0)","Systematic Assessment"
"904",582288741,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,2,117,NA,2,"General disorders","Impaired healing",5,"MedDRA (10.0)","Systematic Assessment"
"905",582288742,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,2,117,NA,2,"General disorders","Oedema peripheral",5,"MedDRA (10.0)","Systematic Assessment"
"906",582288743,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Renal and urinary disorders","Renal failure",5,"MedDRA (10.0)","Systematic Assessment"
"907",582288744,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Infections and infestations","Graft infection",5,"MedDRA (10.0)","Systematic Assessment"
"908",582288745,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Infections and infestations","Infection",5,"MedDRA (10.0)","Systematic Assessment"
"909",582288746,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Infections and infestations","Pneumonia",5,"MedDRA (10.0)","Systematic Assessment"
"910",582288747,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,8,117,NA,8,"Infections and infestations","Wound infection",5,"MedDRA (10.0)","Systematic Assessment"
"911",582288748,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Injury, poisoning and procedural complications","Post procedural haematoma",5,"MedDRA (10.0)","Systematic Assessment"
"912",582288749,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,3,117,NA,3,"Injury, poisoning and procedural complications","Seroma",5,"MedDRA (10.0)","Systematic Assessment"
"913",582288750,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Injury, poisoning and procedural complications","Transplant failure",5,"MedDRA (10.0)","Systematic Assessment"
"914",582288751,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,15,117,NA,24,"Injury, poisoning and procedural complications","Vascular graft occlusion",5,"MedDRA (10.0)","Systematic Assessment"
"915",582288752,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Injury, poisoning and procedural complications","Wound secretion",5,"MedDRA (10.0)","Systematic Assessment"
"916",582288753,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Musculoskeletal and connective tissue disorders","Pain in extremity",5,"MedDRA (10.0)","Systematic Assessment"
"917",582288754,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","Bronchial carcinoma",5,"MedDRA (10.0)","Systematic Assessment"
"918",582288755,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Surgical and medical procedures","Angioplasty",5,"MedDRA (10.0)","Systematic Assessment"
"919",582288756,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Surgical and medical procedures","Aortic aneurysm repair",5,"MedDRA (10.0)","Systematic Assessment"
"920",582288757,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Surgical and medical procedures","Peripheral endarterectomy",5,"MedDRA (10.0)","Systematic Assessment"
"921",582288758,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Surgical and medical procedures","Surgery",5,"MedDRA (10.0)","Systematic Assessment"
"922",582288759,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,2,117,NA,3,"Vascular disorders","Aortic stenosis",5,"MedDRA (10.0)","Systematic Assessment"
"923",582288760,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Vascular disorders","Intermittent claudication",5,"MedDRA (10.0)","Systematic Assessment"
"924",582288761,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,4,117,NA,4,"Vascular disorders","Haematoma",5,"MedDRA (10.0)","Systematic Assessment"
"925",582288762,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Vascular disorders","Leriche syndrome",5,"MedDRA (10.0)","Systematic Assessment"
"926",582288763,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Vascular disorders","Peripheral arterial occlusive disease",5,"MedDRA (10.0)","Systematic Assessment"
"927",582288764,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,2,117,NA,2,"Vascular disorders","Peripheral ischemia",5,"MedDRA (10.0)","Systematic Assessment"
"928",582288765,"NCT01601496",60525897,"EG000","Through 12 months follow up","serious",NA,NA,1,117,NA,1,"Vascular disorders","Vasculitis",5,"MedDRA (10.0)","Systematic Assessment"
"929",579664166,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,1,3,NA,1,"General disorders","Progression of disease (fatal)",5,"MedDRA (11.0)","Non-systematic Assessment"
"930",579664167,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,0,6,NA,0,"General disorders","Progression of disease (fatal)",5,"MedDRA (11.0)","Non-systematic Assessment"
"931",579664168,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,1,3,NA,1,"Investigations","thrombocytopenia, anaemia, hypokaliemia",5,"MedDRA (11.0)","Non-systematic Assessment"
"932",579664169,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,0,6,NA,0,"Investigations","thrombocytopenia, anaemia, hypokaliemia",5,"MedDRA (11.0)","Non-systematic Assessment"
"933",579664170,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,1,3,NA,1,"Respiratory, thoracic and mediastinal disorders","worsening of pleural effusion",5,"MedDRA (11.0)","Non-systematic Assessment"
"934",579664171,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,0,6,NA,0,"Respiratory, thoracic and mediastinal disorders","worsening of pleural effusion",5,"MedDRA (11.0)","Non-systematic Assessment"
"935",579664172,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,0,3,NA,0,"Respiratory, thoracic and mediastinal disorders","pulmonary embolism",5,"MedDRA (11.0)","Non-systematic Assessment"
"936",579664173,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,1,6,NA,1,"Respiratory, thoracic and mediastinal disorders","pulmonary embolism",5,"MedDRA (11.0)","Non-systematic Assessment"
"937",579664174,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,0,3,NA,0,"Hepatobiliary disorders","liver failure",5,"MedDRA (11.0)","Non-systematic Assessment"
"938",579664175,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,1,6,NA,1,"Hepatobiliary disorders","liver failure",5,"MedDRA (11.0)","Non-systematic Assessment"
"939",579664176,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,0,3,NA,0,"Gastrointestinal disorders","diarrhea",5,"MedDRA (11.0)","Non-systematic Assessment"
"940",579664177,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,1,6,NA,1,"Gastrointestinal disorders","diarrhea",5,"MedDRA (11.0)","Non-systematic Assessment"
"941",579664178,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,0,3,NA,0,"Gastrointestinal disorders","diarrhea, hypokaliemia",5,"MedDRA (11.0)","Non-systematic Assessment"
"942",579664179,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,1,6,NA,1,"Gastrointestinal disorders","diarrhea, hypokaliemia",5,"MedDRA (11.0)","Non-systematic Assessment"
"943",579664180,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,0,3,NA,0,"Infections and infestations","sepsis, chronic kidney disease (worsening), platelet count decreased, worsening of anemia, diarrhea",5,"MedDRA (11.0)","Non-systematic Assessment"
"944",579664181,"NCT01679405",60258073,"EG001",NA,"serious",NA,NA,1,6,NA,1,"Infections and infestations","sepsis, chronic kidney disease (worsening), platelet count decreased, worsening of anemia, diarrhea",5,"MedDRA (11.0)","Non-systematic Assessment"
"945",579664182,"NCT01679405",60258072,"EG000",NA,"serious",NA,NA,0,3,NA,0,"Infections and infestations","Infection unknown origin, platelet count decreased",5,"MedDRA (11.0)","Non-systematic Assessment"
