"","id","nct_id","result_group_id","ctgov_group_code","time_frame","event_type","default_vocab","default_assessment","subjects_affected","subjects_at_risk","description","event_count","organ_system","adverse_event_term","frequency_threshold","vocab","assessment"
"673",580542327,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,36,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",36,"Gastrointestinal disorders","CHOLEOSTASIS",0,NA,"Systematic Assessment"
"674",580542328,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,26,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",26,"Gastrointestinal disorders","CHOLEOSTASIS",0,NA,"Systematic Assessment"
"675",580542329,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,52,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",76,"Gastrointestinal disorders","DELAYED GASTRIC EMPTYING",0,NA,"Systematic Assessment"
"676",580542330,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,46,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",95,"Gastrointestinal disorders","DELAYED GASTRIC EMPTYING",0,NA,"Systematic Assessment"
"677",580542331,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,4,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",4,"Gastrointestinal disorders","DIARRHEA",0,NA,"Systematic Assessment"
"678",580542332,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,2,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Gastrointestinal disorders","DIARRHEA",0,NA,"Systematic Assessment"
"679",580542333,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,18,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",20,"Gastrointestinal disorders","ELEVATED LIVER ENZYMERS",0,NA,"Systematic Assessment"
"680",580542334,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,16,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",17,"Gastrointestinal disorders","ELEVATED LIVER ENZYMERS",0,NA,"Systematic Assessment"
"681",580542335,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,2,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Gastrointestinal disorders","EMESIS",0,NA,"Systematic Assessment"
"682",580542336,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,4,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",4,"Gastrointestinal disorders","EMESIS",0,NA,"Systematic Assessment"
"683",580542337,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,16,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",16,"Gastrointestinal disorders","NEC",0,NA,"Systematic Assessment"
"684",580542338,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,14,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",14,"Gastrointestinal disorders","NEC",0,NA,"Systematic Assessment"
"685",580542339,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,2,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Gastrointestinal disorders","SPONTANEOUS INTESTINAL PERFORATION WITHOUT NEC",0,NA,"Systematic Assessment"
"686",580542340,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,2,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Gastrointestinal disorders","SPONTANEOUS INTESTINAL PERFORATION WITHOUT NEC",0,NA,"Systematic Assessment"
"687",580542341,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,78,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",97,"Metabolism and nutrition disorders","HYPERGLYCEMIA",0,NA,"Systematic Assessment"
"688",580542342,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,67,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",88,"Metabolism and nutrition disorders","HYPERGLYCEMIA",0,NA,"Systematic Assessment"
"689",580542343,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,7,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",10,"Metabolism and nutrition disorders","HYPOGLYCEMIA",0,NA,"Systematic Assessment"
"690",580542344,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,10,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",10,"Metabolism and nutrition disorders","HYPOGLYCEMIA",0,NA,"Systematic Assessment"
"691",580542345,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,10,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",10,"Infections and infestations","LOCAL INFECTION",0,NA,"Systematic Assessment"
"692",580542346,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,8,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",9,"Infections and infestations","LOCAL INFECTION",0,NA,"Systematic Assessment"
"693",580542347,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,10,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",11,"Infections and infestations","SUPERFICIAL INFECTION",0,NA,"Systematic Assessment"
"694",580542348,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,18,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",18,"Infections and infestations","SUPERFICIAL INFECTION",0,NA,"Systematic Assessment"
"695",580542349,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,76,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",98,"Infections and infestations","SYSTEMIC INFECTION",0,NA,"Systematic Assessment"
"696",580542350,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,84,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",102,"Infections and infestations","SYSTEMIC INFECTION",0,NA,"Systematic Assessment"
"697",580542351,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Nervous system disorders","ABNORMAL MOVEMENTS",0,NA,"Systematic Assessment"
"698",580542352,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Nervous system disorders","ABNORMAL MOVEMENTS",0,NA,"Systematic Assessment"
"699",580542353,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,36,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",36,"Nervous system disorders","IVH",0,NA,"Systematic Assessment"
"700",580542354,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,33,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",33,"Nervous system disorders","IVH",0,NA,"Systematic Assessment"
"701",580542355,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,8,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",8,"Nervous system disorders","SEIZURES",0,NA,"Systematic Assessment"
"702",580542356,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,5,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",5,"Nervous system disorders","SEIZURES",0,NA,"Systematic Assessment"
"703",580542357,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,3,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",5,"Nervous system disorders","STATE OF ALERTNESS",0,NA,"Systematic Assessment"
"704",580542358,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,3,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",3,"Nervous system disorders","STATE OF ALERTNESS",0,NA,"Systematic Assessment"
"705",580542359,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,4,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",5,"Skin and subcutaneous tissue disorders","RASH",0,NA,"Systematic Assessment"
"706",580542360,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,5,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",5,"Skin and subcutaneous tissue disorders","RASH",0,NA,"Systematic Assessment"
"707",580542361,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,7,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",7,"Skin and subcutaneous tissue disorders","SKIN BREAKDOWN",0,NA,"Systematic Assessment"
"708",580542362,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,4,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",4,"Skin and subcutaneous tissue disorders","SKIN BREAKDOWN",0,NA,"Systematic Assessment"
"709",580542363,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,3,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",3,"Metabolism and nutrition disorders","HYPOTHERMIA",0,NA,"Systematic Assessment"
"710",580542364,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,0,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Metabolism and nutrition disorders","HYPOTHERMIA",0,NA,"Systematic Assessment"
"711",580542365,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Blood and lymphatic system disorders","OTHER",0,NA,"Systematic Assessment"
"712",580542366,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Blood and lymphatic system disorders","OTHER",0,NA,"Systematic Assessment"
"713",580542367,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Cardiac disorders","OTHER",0,NA,"Systematic Assessment"
"714",580542368,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,2,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Cardiac disorders","OTHER",0,NA,"Systematic Assessment"
"715",580542369,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Renal and urinary disorders","RENAL DYSFUNCTION",0,NA,"Systematic Assessment"
"716",580542370,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Renal and urinary disorders","RENAL DYSFUNCTION",0,NA,"Systematic Assessment"
"717",580542371,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Renal and urinary disorders","RENAL FAILURE",0,NA,"Systematic Assessment"
"718",580542372,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Renal and urinary disorders","RENAL FAILURE",0,NA,"Systematic Assessment"
"719",580542373,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Renal and urinary disorders","BILATERAL HYDRONEPHROSIS",0,NA,"Systematic Assessment"
"720",580542374,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Renal and urinary disorders","BILATERAL HYDRONEPHROSIS",0,NA,"Systematic Assessment"
"721",580542375,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,8,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",8,"Respiratory, thoracic and mediastinal disorders","CHRONIC LUNG DISEASE",0,NA,"Systematic Assessment"
"722",580542376,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","other",NA,NA,7,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",7,"Respiratory, thoracic and mediastinal disorders","CHRONIC LUNG DISEASE",0,NA,"Systematic Assessment"
